frame_count,1-h,1-s,1-v,condition,2-h,2-s,2-v,condition,3-h,3-s,3-v,conditon,4-h,4-s,4-v,condition,
3210,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
3211,170,255,255,,169,255,255,,170,255,255,,169,255,255,,
3212,170,255,255,,170,255,255,,170,255,255,,168,255,255,,
3213,169,255,255,,169,255,255,,167,255,255,,168,255,255,,
3214,169,255,255,,168,255,255,,170,255,255,,169,255,255,,
3215,170,255,255,,169,255,255,,170,255,255,,170,255,255,,
3216,168,255,255,,170,255,255,,170,255,255,,170,255,255,,
3217,169,255,255,,0,255,255,,171,255,255,,170,255,255,,
3218,170,255,255,,171,255,255,,171,255,255,,169,255,255,,
3219,170,255,255,,169,255,255,,171,255,255,,170,255,255,,
3220,170,255,255,,168,255,255,,171,255,255,,169,255,255,,
3221,170,255,255,,168,255,255,,171,255,255,,169,255,255,,
3222,170,255,255,,170,255,255,,0,255,255,,169,255,255,,
3223,170,255,255,,169,255,255,,170,255,255,,169,255,255,,
3224,171,255,255,,169,255,255,,0,255,255,,171,255,255,,
3225,23,19,255,,30,19,255,,28,17,255,,15,255,255,,
3226,23,20,221,,30,19,255,,28,15,255,,20,255,255,,
3227,30,25,230,,30,19,255,,28,15,255,,20,255,255,,
3228,30,28,221,,30,19,255,,28,15,255,,20,255,255,,
3229,30,34,255,,28,19,255,,28,16,255,,0,9,255,,
3230,29,38,255,,24,19,255,,28,16,255,,0,255,255,,
3231,29,38,255,,24,255,255,,28,15,255,,0,255,255,,
3232,29,38,226,,24,255,255,,28,15,255,,0,255,255,,
3233,29,38,226,,24,255,255,,28,15,255,,0,13,255,,
3234,29,39,255,,24,255,255,,28,16,255,,0,255,255,,
3235,30,39,220,,23,255,255,,28,16,255,,0,255,255,,
3236,30,39,220,,23,255,255,,28,16,255,,0,255,255,,
3237,29,39,219,,26,255,255,,28,16,255,,0,13,255,,
3238,29,39,219,,26,15,255,,28,16,255,,0,255,255,,
3239,31,38,255,,30,9,255,,30,9,255,,39,7,255,,
3240,31,38,255,,30,9,255,,30,9,255,,39,7,255,,
3241,31,41,249,,28,19,250,,30,9,246,,28,12,252,,
3242,0,255,255,,173,255,255,,174,255,255,,171,255,255,,
3243,169,255,255,,170,255,255,,170,255,255,,171,255,255,,
3244,169,255,255,,170,255,255,,170,255,255,,171,255,255,,
3245,169,255,255,,170,255,255,,169,255,255,,169,255,255,,
3246,169,255,255,,169,255,255,,169,255,255,,171,255,255,,
3247,169,255,255,,169,255,255,,170,255,255,,171,255,255,,
3248,169,255,255,,169,255,255,,168,255,255,,170,255,255,,
3249,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
3250,169,255,255,,170,255,255,,169,255,255,,169,255,255,,
3251,167,255,255,,169,255,255,,169,255,255,,169,255,255,,
3252,168,255,255,,169,255,255,,169,255,255,,169,255,255,,
3253,168,255,255,,169,255,255,,169,255,255,,169,255,255,,
3254,169,255,255,,170,255,255,,169,255,255,,169,255,255,,
3255,169,255,255,,170,255,255,,169,255,255,,169,255,255,,
3256,168,255,255,,170,255,255,,169,255,255,,169,255,255,,
3257,169,255,255,,170,255,255,,169,255,255,,169,255,255,,
3258,168,255,255,,170,255,255,,0,255,255,,169,255,255,,
3259,168,255,255,,169,255,255,,0,255,255,,169,255,255,,
3260,168,255,255,,170,255,255,,0,255,255,,169,255,255,,
3261,168,255,255,,170,255,255,,0,255,255,,170,255,255,,
3262,168,255,255,,168,255,255,,0,255,255,,169,255,255,,
3263,168,255,255,,169,255,255,,169,255,255,,169,255,255,,
3264,168,255,255,,169,255,255,,169,255,255,,169,255,255,,
3265,169,255,255,,169,255,255,,169,255,255,,170,255,255,,
3266,169,255,255,,170,255,255,,172,255,255,,170,255,255,,
3267,169,255,255,,170,255,255,,173,255,255,,170,255,255,,
3268,170,255,255,,170,255,255,,172,255,255,,169,255,255,,
3269,170,255,255,,170,255,255,,172,255,255,,169,255,255,,
3270,169,255,255,,170,255,255,,172,255,255,,169,255,255,,
3271,170,255,255,,169,255,255,,172,255,255,,169,255,255,,
3272,170,255,255,,169,255,255,,170,255,255,,169,255,255,,
3273,170,255,255,,168,255,255,,169,255,255,,169,255,255,,
3274,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
3275,169,255,255,,170,255,255,,168,255,255,,169,255,255,,
3276,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
3277,169,255,255,,170,255,255,,168,255,255,,169,255,255,,
3278,169,255,255,,170,255,255,,169,255,255,,169,255,255,,
3279,169,255,255,,170,255,255,,169,255,255,,169,255,255,,
3280,169,255,255,,170,255,255,,169,255,255,,169,255,255,,
3281,169,255,255,,170,255,255,,172,255,255,,169,255,255,,
3282,169,255,255,,169,255,255,,172,255,255,,169,255,255,,
3283,169,255,255,,169,255,255,,173,255,255,,169,255,255,,
3284,170,255,255,,170,255,255,,0,255,255,,169,255,255,,
3285,170,255,255,,170,255,255,,168,255,255,,169,255,255,,
3286,170,255,255,,169,255,255,,168,255,255,,169,255,255,,
3287,169,255,255,,169,255,255,,0,255,255,,169,255,255,,
3288,169,255,255,,169,255,255,,0,255,255,,169,255,255,,
3289,169,255,255,,169,255,255,,171,255,255,,169,255,255,,
3290,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
3291,169,255,255,,169,255,255,,170,255,255,,169,255,255,,
3292,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
3293,170,255,255,,169,255,255,,168,255,255,,169,255,255,,
3294,169,255,255,,171,255,255,,168,255,255,,169,255,255,,
3295,169,255,255,,171,255,255,,168,255,255,,169,255,255,,
3296,169,255,255,,170,255,255,,168,255,255,,169,255,255,,
3297,169,255,255,,170,255,255,,168,255,255,,169,255,255,,
3298,168,255,255,,170,255,255,,168,255,255,,169,255,255,,
3299,168,255,255,,169,255,255,,168,255,255,,170,255,255,,
3300,168,255,255,,169,255,255,,168,255,255,,169,255,255,,
3301,168,255,255,,169,255,255,,167,255,255,,169,255,255,,
3302,170,255,255,,169,255,255,,167,255,255,,169,255,255,,
3303,170,255,255,,169,255,255,,169,255,255,,169,255,255,,
3304,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
3305,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
3306,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
3307,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
3308,170,255,255,,169,255,255,,167,255,255,,169,255,255,,
3309,170,255,255,,169,255,255,,167,255,255,,169,255,255,,
3310,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
3311,169,255,255,,170,255,255,,167,255,255,,169,255,255,,
3312,169,255,255,,170,255,255,,167,255,255,,169,255,255,,
3313,169,255,255,,170,255,255,,167,255,255,,169,255,255,,
3314,171,255,255,,171,255,255,,170,255,255,,171,255,255,,
3315,170,255,255,,172,255,255,,170,255,255,,169,255,255,,
3316,169,255,255,,168,255,255,,170,255,255,,169,255,255,,
3317,170,255,255,,172,255,255,,170,255,255,,170,255,255,,
3318,170,255,255,,172,255,255,,170,255,255,,170,255,255,,
3319,170,255,255,,170,255,255,,170,255,255,,170,255,255,,
3320,169,255,255,,169,255,255,,170,255,255,,170,255,255,,
3321,170,255,255,,170,255,255,,170,255,255,,170,255,255,,
3322,169,255,255,,171,255,255,,170,255,255,,170,255,255,,
3323,169,255,255,,170,255,255,,170,255,255,,170,255,255,,
3324,168,255,255,,171,255,255,,170,255,255,,170,255,255,,
3325,170,255,255,,169,255,255,,170,255,255,,169,255,255,,
3326,169,255,255,,169,255,255,,170,255,255,,169,255,255,,
3327,169,255,255,,170,255,255,,0,255,255,,169,255,255,,
3328,169,255,255,,170,255,255,,171,255,255,,169,255,255,,
3329,169,255,255,,169,255,255,,171,255,255,,169,255,255,,
3330,169,255,255,,171,255,255,,0,255,255,,169,255,255,,
3331,169,255,255,,171,255,255,,171,255,255,,169,255,255,,
3332,169,255,255,,169,255,255,,171,255,255,,169,255,255,,
3333,169,255,255,,169,255,255,,171,255,255,,169,255,255,,
3334,169,255,255,,169,255,255,,169,255,255,,170,255,255,,
3335,169,255,255,,170,255,255,,169,255,255,,169,255,255,,
3336,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
3337,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
3338,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
3339,169,255,255,,169,255,255,,171,255,255,,169,255,255,,
3340,170,255,255,,170,255,255,,169,255,255,,169,255,255,,
3341,169,255,255,,169,255,255,,170,255,255,,169,255,255,,
3342,169,255,255,,171,255,255,,168,255,255,,170,255,255,,
3343,169,255,255,,169,255,255,,167,255,255,,169,255,255,,
3344,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
3345,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
3346,171,255,255,,170,255,255,,169,255,255,,169,255,255,,
3347,171,255,255,,170,255,255,,170,255,255,,169,255,255,,
3348,170,255,255,,170,255,255,,171,255,255,,169,255,255,,
3349,170,255,255,,170,255,255,,170,255,255,,169,255,255,,
3350,169,255,255,,168,255,255,,0,255,255,,169,255,255,,
3351,169,255,255,,169,255,255,,171,255,255,,169,255,255,,
3352,169,255,255,,169,255,255,,171,255,255,,169,255,255,,
3353,169,255,255,,169,255,255,,171,255,255,,169,255,255,,
3354,169,255,255,,169,255,255,,171,255,255,,169,255,255,,
3355,169,255,255,,169,255,255,,171,255,255,,169,255,255,,
3356,169,255,255,,169,255,255,,171,255,255,,169,255,255,,
3357,169,255,255,,169,255,255,,171,255,255,,169,255,255,,
3358,169,255,255,,169,255,255,,171,255,255,,169,255,255,,
3359,169,255,255,,169,255,255,,171,255,255,,169,255,255,,
3360,169,255,255,,169,255,255,,171,255,255,,169,255,255,,
3361,169,255,255,,169,255,255,,171,255,255,,169,255,255,,
3362,169,255,255,,169,255,255,,171,255,255,,169,255,255,,
3363,169,255,255,,169,255,255,,171,255,255,,169,255,255,,
3364,169,255,255,,169,255,255,,171,255,255,,169,255,255,,
3365,169,255,255,,169,255,255,,171,255,255,,169,255,255,,
3366,169,255,255,,169,255,255,,171,255,255,,169,255,255,,
3367,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
3368,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
3369,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
3370,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
3371,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
3372,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
3373,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
3374,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
3375,169,255,255,,169,255,255,,105,255,255,,169,255,255,,
3376,169,255,255,,169,255,255,,105,255,255,,169,255,255,,
3377,169,255,255,,169,255,255,,105,255,255,,169,255,255,,
3378,169,255,255,,169,255,255,,105,255,255,,169,255,255,,
3379,169,255,255,,169,255,255,,105,255,255,,169,255,255,,
3380,169,255,255,,169,255,255,,105,5,255,,169,255,255,,
3381,169,255,255,,169,255,255,,105,5,255,,169,255,255,,
3382,169,255,255,,169,255,255,,105,5,255,,169,255,255,,
3383,169,255,255,,169,255,255,,105,5,255,,169,255,255,,
3384,169,255,255,,169,255,255,,105,5,255,,169,255,255,,
3385,169,255,255,,169,255,255,,105,5,255,,169,255,255,,
3386,169,255,255,,169,255,255,,105,5,255,,169,255,255,,
3387,169,255,255,,169,255,255,,105,5,255,,169,255,255,,
3388,169,255,255,,169,255,255,,105,5,255,,169,255,255,,
3389,169,255,255,,169,255,255,,105,5,255,,169,255,255,,
3390,169,255,255,,169,255,255,,105,5,255,,169,255,255,,
3391,169,255,255,,170,255,255,,105,5,255,,169,255,255,,
3392,169,255,255,,170,255,255,,105,5,255,,169,255,255,,
3393,169,255,255,,169,255,255,,105,4,255,,169,255,255,,
3394,169,255,255,,169,255,255,,105,4,255,,169,255,255,,
3395,169,255,255,,169,255,255,,90,4,255,,169,255,255,,
3396,169,255,255,,169,255,255,,90,4,255,,169,255,255,,
3397,169,255,255,,169,255,255,,105,4,255,,169,255,255,,
3398,169,255,255,,169,255,255,,105,4,255,,169,255,255,,
3399,169,255,255,,169,255,255,,105,4,255,,169,255,255,,
3400,169,255,255,,169,255,255,,105,4,255,,169,255,255,,
3401,169,255,255,,169,255,255,,105,4,255,,169,255,255,,
3402,169,255,255,,169,255,255,,105,4,255,,169,255,255,,
3403,169,255,255,,169,255,255,,105,4,255,,169,255,255,,
3404,169,255,255,,169,255,255,,90,4,255,,169,255,255,,
3405,169,255,255,,169,255,255,,90,4,255,,169,255,255,,
3406,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
3407,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
3408,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
3409,0,255,255,,171,255,255,,170,255,255,,0,255,255,,
3410,0,255,255,,171,255,255,,170,255,255,,0,255,255,,
3411,0,255,255,,172,255,255,,170,255,255,,0,255,255,,
3412,0,255,255,,171,255,255,,170,255,255,,0,255,255,,
3413,0,255,255,,171,255,255,,171,255,255,,0,255,255,,
3414,0,255,255,,171,255,255,,170,255,255,,0,255,255,,
3415,0,255,255,,171,255,255,,170,255,255,,0,255,255,,
3416,0,255,255,,171,255,255,,171,255,255,,0,255,255,,
3417,0,255,255,,171,255,255,,170,255,255,,0,255,255,,
3418,0,255,255,,171,255,255,,171,255,255,,0,255,255,,
3419,0,255,255,,171,255,255,,171,255,255,,0,255,255,,
3420,0,255,255,,170,255,255,,171,255,255,,0,255,255,,
3421,0,255,255,,170,255,255,,171,255,255,,0,255,255,,
3422,0,255,255,,170,255,255,,171,255,255,,0,255,255,,
3423,0,255,255,,170,255,255,,171,255,255,,0,255,255,,
3424,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
3425,0,255,255,,169,255,255,,171,255,255,,0,255,255,,
3426,0,255,255,,169,255,255,,171,255,255,,0,255,255,,
3427,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
3428,0,255,255,,170,255,255,,168,255,255,,0,255,255,,
3429,0,255,255,,170,255,255,,0,255,255,,0,255,255,,
3430,0,255,255,,170,255,255,,168,255,255,,0,255,255,,
3431,0,255,255,,170,255,255,,0,255,255,,0,255,255,,
3432,0,255,255,,170,255,255,,169,255,255,,0,255,255,,
3433,0,255,255,,170,255,255,,171,255,255,,0,255,255,,
3434,0,255,255,,170,255,255,,171,255,255,,0,255,255,,
3435,0,255,255,,171,255,255,,171,255,255,,0,255,255,,
3436,0,255,255,,171,255,255,,171,255,255,,0,255,255,,
3437,0,255,255,,170,255,255,,171,255,255,,0,255,255,,
3438,0,255,255,,171,255,255,,171,255,255,,0,255,255,,
3439,0,255,255,,171,255,255,,171,255,255,,0,255,255,,
3440,0,255,255,,171,255,255,,171,255,255,,0,255,255,,
3441,0,255,255,,171,255,255,,171,255,255,,0,255,255,,
3442,0,255,255,,171,255,255,,171,255,255,,0,255,255,,
3443,0,255,255,,171,255,255,,171,255,255,,0,255,255,,
3444,0,255,255,,169,255,255,,171,255,255,,0,255,255,,
3445,0,255,255,,169,255,255,,171,255,255,,0,255,255,,
3446,0,255,255,,169,255,255,,171,255,255,,0,255,255,,
3447,0,255,255,,169,255,255,,171,255,255,,0,255,255,,
3448,0,255,255,,169,255,255,,171,255,255,,0,255,255,,
3449,0,255,255,,169,255,255,,171,255,255,,0,255,255,,
3450,0,255,255,,169,255,255,,169,255,255,,0,255,255,,
3451,0,255,255,,169,255,255,,170,255,255,,0,255,255,,
3452,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
3453,0,255,255,,169,255,255,,170,255,255,,0,255,255,,
3454,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
3455,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
3456,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
3457,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
3458,0,255,255,,169,255,255,,170,255,255,,0,255,255,,
3459,0,255,255,,169,255,255,,0,255,255,,0,255,255,,
3460,0,255,255,,169,255,255,,0,255,255,,0,255,255,,
3461,0,255,255,,169,255,255,,0,255,255,,0,255,255,,
3462,0,255,255,,169,255,255,,0,255,255,,0,255,255,,
3463,0,255,255,,169,255,255,,0,255,255,,0,255,255,,
3464,0,255,255,,169,255,255,,169,255,255,,0,255,255,,
3465,0,255,255,,169,255,255,,0,255,255,,0,255,255,,
3466,0,255,255,,169,255,255,,0,255,255,,0,255,255,,
3467,0,255,255,,169,255,255,,168,255,255,,0,255,255,,
3468,0,255,255,,169,255,255,,0,255,255,,0,255,255,,
3469,0,255,255,,169,255,255,,0,255,255,,0,255,255,,
3470,0,255,255,,169,255,255,,0,255,255,,0,255,255,,
3471,0,255,255,,169,255,255,,170,255,255,,0,255,255,,
3472,0,255,255,,169,255,255,,170,255,255,,0,255,255,,
3473,0,255,255,,169,255,255,,168,255,255,,0,255,255,,
3474,0,255,255,,169,255,255,,168,255,255,,0,255,255,,
3475,0,255,255,,169,255,255,,169,255,255,,0,255,255,,
3476,0,255,255,,170,255,255,,169,255,255,,0,255,255,,
3477,0,255,255,,169,255,255,,169,255,255,,0,255,255,,
3478,0,255,255,,169,255,255,,169,255,255,,0,255,255,,
3479,0,255,255,,169,255,255,,170,255,255,,0,255,255,,
3480,0,255,255,,169,255,255,,170,255,255,,0,255,255,,
3481,0,255,255,,169,255,255,,170,255,255,,0,255,255,,
3482,0,255,255,,169,255,255,,169,255,255,,0,255,255,,
3483,0,255,255,,169,255,255,,170,255,255,,0,255,255,,
3484,0,255,255,,169,255,255,,170,255,255,,0,255,255,,
3485,0,255,255,,170,255,255,,169,255,255,,0,255,255,,
3486,0,255,255,,170,255,255,,169,255,255,,0,255,255,,
3487,0,255,255,,169,255,255,,170,255,255,,0,255,255,,
3488,0,255,255,,170,255,255,,0,255,255,,0,255,255,,
3489,0,255,255,,171,255,255,,0,255,255,,0,255,255,,
3490,0,255,255,,171,255,255,,170,255,255,,0,255,255,,
3491,0,255,255,,170,255,255,,169,255,255,,0,255,255,,
3492,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
3493,0,255,255,,170,255,255,,169,255,255,,0,255,255,,
3494,0,255,255,,170,255,255,,169,255,255,,0,255,255,,
3495,0,255,255,,170,255,255,,169,255,255,,0,255,255,,
3496,0,255,255,,171,255,255,,170,255,255,,0,255,255,,
3497,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
3498,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
3499,0,255,255,,169,255,255,,171,255,255,,0,255,255,,
3500,0,255,255,,169,255,255,,170,255,255,,0,255,255,,
3501,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
3502,0,255,255,,171,255,255,,170,255,255,,0,255,255,,
3503,0,255,255,,171,255,255,,170,255,255,,0,255,255,,
3504,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
3505,0,255,255,,171,255,255,,171,255,255,,0,255,255,,
3506,0,255,255,,171,255,255,,169,255,255,,0,255,255,,
3507,0,255,255,,171,255,255,,170,255,255,,0,255,255,,
3508,0,255,255,,171,255,255,,170,255,255,,0,255,255,,
3509,0,255,255,,171,255,255,,170,255,255,,0,255,255,,
3510,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
3511,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
3512,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
3513,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
3514,0,255,255,,171,255,255,,170,255,255,,0,255,255,,
3515,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
3516,0,255,255,,171,255,255,,170,255,255,,0,255,255,,
3517,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
3518,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
3519,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
3520,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
3521,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
3522,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
3523,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
3524,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
3525,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
3526,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
3527,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
3528,170,255,255,,171,255,255,,170,255,255,,0,255,255,,
3529,170,255,255,,171,255,255,,171,255,255,,0,255,255,,
3530,170,255,255,,171,255,255,,170,255,255,,0,255,255,,
3531,171,255,255,,171,255,255,,170,255,255,,0,255,255,,
3532,170,255,255,,171,255,255,,170,255,255,,0,255,255,,
3533,170,255,255,,171,255,255,,171,255,255,,0,255,255,,
3534,170,255,255,,171,255,255,,172,255,255,,0,255,255,,
3535,170,255,255,,171,255,255,,171,255,255,,0,255,255,,
3536,171,255,255,,171,255,255,,170,255,255,,0,255,255,,
3537,171,255,255,,171,255,255,,170,255,255,,0,255,255,,
3538,171,255,255,,170,255,255,,170,255,255,,0,255,255,,
3539,171,255,255,,171,255,255,,170,255,255,,0,255,255,,
3540,170,255,255,,171,255,255,,170,255,255,,0,255,255,,
3541,170,255,255,,171,255,255,,171,255,255,,0,255,255,,
3542,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
3543,171,255,255,,171,255,255,,171,255,255,,0,255,255,,
3544,171,255,255,,170,255,255,,171,255,255,,0,255,255,,
3545,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
3546,169,255,255,,170,255,255,,170,255,255,,0,255,255,,
3547,168,255,255,,171,255,255,,171,255,255,,0,255,255,,
3548,169,255,255,,171,255,255,,170,255,255,,0,255,255,,
3549,169,255,255,,169,255,255,,0,255,255,,0,255,255,,
3550,169,255,255,,171,255,255,,0,255,255,,0,255,255,,
3551,169,255,255,,171,255,255,,0,255,255,,0,255,255,,
3552,169,255,255,,170,255,255,,169,255,255,,0,255,255,,
3553,169,255,255,,170,255,255,,170,255,255,,0,255,255,,
3554,170,255,255,,171,255,255,,170,255,255,,0,255,255,,
3555,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
3556,169,255,255,,170,255,255,,170,255,255,,0,255,255,,
3557,169,255,255,,169,255,255,,170,255,255,,0,255,255,,
3558,169,255,255,,170,255,255,,170,255,255,,0,255,255,,
3559,169,255,255,,170,255,255,,169,255,255,,0,255,255,,
3560,169,255,255,,169,255,255,,170,255,255,,0,255,255,,
3561,169,255,255,,170,255,255,,169,255,255,,0,255,255,,
3562,169,255,255,,170,255,255,,170,255,255,,0,255,255,,
3563,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
3564,171,255,255,,171,255,255,,170,255,255,,0,255,255,,
3565,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
3566,170,255,255,,170,255,255,,171,255,255,,0,255,255,,
3567,171,255,255,,171,255,255,,171,255,255,,0,255,255,,
3568,171,255,255,,170,255,255,,171,255,255,,0,255,255,,
3569,171,255,255,,170,255,255,,171,255,255,,0,255,255,,
3570,171,255,255,,170,255,255,,171,255,255,,0,255,255,,
3571,170,255,255,,171,255,255,,171,255,255,,0,255,255,,
3572,170,255,255,,171,255,255,,171,255,255,,0,255,255,,
3573,170,255,255,,171,255,255,,171,255,255,,0,255,255,,
