frame_count,1-h,1-s,1-v,2-h,2-s,2-v,3-h,3-s,3-v,4-h,4-s,4-v
3124,0,255,255,96,255,255,95,255,255,0,255,255
3125,0,255,255,96,255,255,95,255,255,0,255,255
3126,0,255,255,96,255,255,95,255,255,0,255,255
3127,0,255,255,96,255,255,95,255,255,0,255,255
3128,0,255,255,96,255,255,95,255,255,0,255,255
3129,0,255,255,96,255,255,95,255,255,0,255,255
3130,0,255,255,97,255,255,95,255,255,0,255,255
3131,0,255,255,96,255,255,95,255,255,0,255,255
3132,0,255,255,97,255,255,95,255,255,0,255,255
3133,0,255,255,96,255,255,95,255,255,0,255,255
3134,0,255,255,96,255,255,95,255,255,0,255,255
3135,0,255,255,96,255,255,95,255,255,0,255,255
3136,0,255,255,96,255,255,95,255,255,0,255,255
3137,0,255,255,96,255,255,95,255,255,0,255,255
3138,0,255,255,96,255,255,95,255,255,0,255,255
3139,0,255,255,96,255,255,94,255,255,0,255,255
3140,0,255,255,96,255,255,95,255,255,0,255,255
3141,0,255,255,96,255,255,95,255,255,0,255,255
3142,0,255,255,96,255,255,95,255,255,0,0,255
3143,0,255,255,96,255,255,95,255,255,0,255,255
3144,0,255,255,96,255,255,95,255,255,0,255,255
3145,0,255,255,95,255,255,95,255,255,0,255,255
3146,0,255,255,96,255,255,95,255,255,0,255,255
3147,0,255,255,95,255,255,95,255,255,0,255,255
3148,0,255,255,96,255,255,95,255,255,0,255,255
3149,0,255,255,96,255,255,95,255,255,0,255,255
3150,0,255,255,96,255,255,95,255,255,0,255,255
3151,0,255,255,96,255,255,95,255,255,0,255,255
3152,0,255,255,96,255,255,95,255,255,0,255,255
3153,0,255,255,96,255,255,95,255,255,0,255,255
3154,0,255,255,96,255,255,95,255,255,0,255,255
3155,0,255,255,96,255,255,95,255,255,0,255,255
3156,0,255,255,96,255,255,95,255,255,0,255,255
3157,0,255,255,96,255,255,95,255,255,0,255,255
3158,0,255,255,96,255,255,95,255,255,0,255,255
3159,0,255,255,96,255,255,95,255,255,0,255,255
3160,0,255,255,96,255,255,95,255,255,0,255,255
3161,0,255,255,96,255,255,96,255,255,0,255,255
3162,0,255,255,96,255,255,96,255,255,0,255,255
3163,0,255,255,96,255,255,96,255,255,0,255,255
3164,0,255,255,96,255,255,96,255,255,0,255,255
3165,0,255,255,96,255,255,96,255,255,0,255,255
3166,0,255,255,96,255,255,95,255,255,0,255,255
3167,0,255,255,96,255,255,95,255,255,0,255,255
3168,0,255,255,96,255,255,95,255,255,0,255,255
3169,0,255,255,96,255,255,95,255,255,0,255,255
3170,0,255,255,96,255,255,95,255,255,0,255,255
3171,0,255,255,95,255,255,95,255,255,0,255,255
3172,0,255,255,96,255,255,96,255,255,90,255,255
3173,0,255,255,96,255,255,96,255,255,90,255,255
3174,0,255,255,95,255,255,95,255,255,90,255,255
3175,0,255,255,96,255,255,95,255,255,0,255,255
3176,0,255,255,95,255,255,95,255,255,0,255,255
3177,0,255,255,95,255,255,95,255,255,0,255,255
3178,0,255,255,97,255,255,96,255,255,0,255,255
3179,0,255,255,96,255,255,96,255,255,0,255,255
3180,0,255,255,96,255,255,96,255,255,0,255,255
3181,0,255,255,96,255,255,96,255,255,0,255,255
3182,0,255,255,96,255,255,95,255,255,0,255,255
3183,0,255,255,96,255,255,95,255,255,0,255,255
3184,0,255,255,96,255,255,96,255,255,0,255,255
3185,0,255,255,96,255,255,95,255,255,0,255,255
3186,0,255,255,96,255,255,96,255,255,0,255,255
3187,0,255,255,95,255,255,96,255,255,0,255,255
3188,0,255,255,95,255,255,95,255,255,0,255,255
3189,0,255,255,95,255,255,95,255,255,0,255,255
3190,0,255,255,95,255,255,95,255,255,0,255,255
3191,0,255,255,95,255,255,95,255,255,0,255,255
3192,0,255,255,95,255,255,95,255,255,0,255,255
3193,0,255,255,95,255,255,96,255,255,0,255,255
3194,0,255,255,95,255,255,96,255,255,0,255,255
3195,0,255,255,96,255,255,96,255,255,0,255,255
3196,0,255,255,95,255,255,96,255,255,0,255,255
3197,0,255,255,95,255,255,96,255,255,0,255,255
3198,0,255,255,95,255,255,95,255,255,0,255,255
3199,0,255,255,95,255,255,96,255,255,0,255,255
3200,0,255,255,95,255,255,96,255,255,0,255,255
3201,0,255,255,95,255,255,96,255,255,0,255,255
3202,0,255,255,95,255,255,96,255,255,0,255,255
3203,0,255,255,94,255,255,96,255,255,0,255,255
3204,0,255,255,94,255,255,96,255,255,60,255,255
3205,0,255,255,95,255,255,95,255,255,0,255,255
3206,0,255,255,95,255,255,95,255,255,0,255,255
3207,0,255,255,95,255,255,95,255,255,0,255,255
3208,0,255,255,94,255,255,95,255,255,0,255,255
3209,0,255,255,94,255,255,95,255,255,0,255,255
3210,0,255,255,95,255,255,95,255,255,0,255,255
3211,0,255,255,95,255,255,96,255,255,90,255,255
3212,0,255,255,95,255,255,96,255,255,0,255,255
3213,0,255,255,94,255,255,95,255,255,0,255,255
3214,0,255,255,95,255,255,95,255,255,0,255,255
3215,0,255,255,95,255,255,96,255,255,0,255,255
3216,0,255,255,95,255,255,96,255,255,0,255,255
3217,0,255,255,95,255,255,96,255,255,0,255,255
3218,0,255,255,95,255,255,95,255,255,0,255,255
3219,0,255,255,95,255,255,95,255,255,0,255,255
3220,0,255,255,94,255,255,95,255,255,0,255,255
3221,0,255,255,94,255,255,95,255,255,0,255,255
3222,0,255,255,94,255,255,95,255,255,135,255,255
3223,0,255,255,95,255,255,95,255,255,135,255,255
3224,0,255,255,95,255,255,95,255,255,0,255,255
3225,17,255,255,17,117,255,87,255,255,89,255,255
3226,18,255,255,17,255,255,87,255,255,89,255,255
3227,18,255,255,17,255,255,87,255,255,89,255,255
3228,0,255,255,17,255,255,87,255,255,89,255,255
3229,21,255,255,18,255,255,88,255,255,89,255,255
3230,21,255,255,17,255,255,87,255,255,17,255,255
3231,18,255,255,17,255,255,87,255,255,89,255,255
3232,18,255,255,17,255,255,87,255,255,17,255,255
3233,18,255,255,17,255,255,87,255,255,17,255,255
3234,18,255,255,17,255,255,87,255,255,89,255,255
3235,18,255,255,17,255,255,87,255,255,89,255,255
3236,23,255,255,17,255,255,87,255,255,89,255,255
3237,21,255,255,16,255,255,88,255,255,17,255,255
3238,21,255,255,16,255,255,88,255,255,89,255,255
3239,19,255,255,19,106,253,20,111,251,20,114,250
3240,19,255,255,19,106,253,20,111,251,20,114,250
3241,19,255,255,19,107,251,19,111,250,18,120,248
3242,0,255,255,96,255,255,96,255,255,18,255,255
3243,0,255,255,95,255,255,95,255,255,0,255,255
3244,0,255,255,95,255,255,95,255,255,0,255,255
3245,0,255,255,96,255,255,95,255,255,0,255,255
3246,0,255,255,93,255,255,95,255,255,0,255,255
3247,0,255,255,93,255,255,95,255,255,0,255,255
3248,0,255,255,96,255,255,95,255,255,0,255,255
3249,0,255,255,94,255,255,95,255,255,0,255,255
3250,0,255,255,95,255,255,95,255,255,30,255,255
3251,0,255,255,95,255,255,95,255,255,30,255,255
3252,0,255,255,94,255,255,95,255,255,0,255,255
3253,0,255,255,94,255,255,95,255,255,0,255,255
3254,0,255,255,96,255,255,95,255,255,0,255,255
3255,0,255,255,95,255,255,95,255,255,0,255,255
3256,0,255,255,96,255,255,95,255,255,0,255,255
3257,0,255,255,96,255,255,95,255,255,0,255,255
3258,0,255,255,95,255,255,96,255,255,0,255,255
3259,0,255,255,95,255,255,95,255,255,0,255,255
3260,0,255,255,95,255,255,95,255,255,0,255,255
3261,0,255,255,95,255,255,95,255,255,0,255,255
3262,0,255,255,96,255,255,96,255,255,0,255,255
3263,0,255,255,97,255,255,96,255,255,0,255,255
3264,0,255,255,97,255,255,96,255,255,0,255,255
3265,0,255,255,95,255,255,95,255,255,0,255,255
3266,0,255,255,95,255,255,95,255,255,0,255,255
3267,0,255,255,95,255,255,95,255,255,0,255,255
3268,0,255,255,95,255,255,95,255,255,0,255,255
3269,0,255,255,95,255,255,95,255,255,0,255,255
3270,0,255,255,95,255,255,95,255,255,0,255,255
3271,0,255,255,96,255,255,96,255,255,30,255,255
3272,0,255,255,96,255,255,96,255,255,0,255,255
3273,0,255,255,94,255,255,96,255,255,0,255,255
3274,0,255,255,94,255,255,96,255,255,0,255,255
3275,0,255,255,96,255,255,94,255,255,0,255,255
3276,0,255,255,95,255,255,95,255,255,0,255,255
3277,0,255,255,97,255,255,95,255,255,0,255,255
3278,0,255,255,96,255,255,95,255,255,0,255,255
3279,0,255,255,96,255,255,95,255,255,0,255,255
3280,0,255,255,95,255,255,95,255,255,0,255,255
3281,0,255,255,95,255,255,94,255,255,0,255,255
3282,0,255,255,95,255,255,95,255,255,0,255,255
3283,0,255,255,96,255,255,95,255,255,0,255,255
3284,0,255,255,96,255,255,95,255,255,0,255,255
3285,0,255,255,95,255,255,95,255,255,0,255,255
3286,0,255,255,95,255,255,95,255,255,0,255,255
3287,0,255,255,96,255,255,95,255,255,0,255,255
3288,0,255,255,96,255,255,95,255,255,0,255,255
3289,0,255,255,95,255,255,95,255,255,0,255,255
3290,0,255,255,96,255,255,95,255,255,0,255,255
3291,0,255,255,96,255,255,95,255,255,0,255,255
3292,0,255,255,96,255,255,95,255,255,0,255,255
3293,0,255,255,96,255,255,95,255,255,0,255,255
3294,0,255,255,96,255,255,96,255,255,0,255,255
3295,0,255,255,96,255,255,95,255,255,0,255,255
3296,0,255,255,96,255,255,95,255,255,60,255,255
3297,0,255,255,96,255,255,96,255,255,0,255,255
3298,0,255,255,96,255,255,95,255,255,0,255,255
3299,0,255,255,95,255,255,95,255,255,0,255,255
3300,0,255,255,96,255,255,95,255,255,0,255,255
3301,0,255,255,96,255,255,95,255,255,0,255,255
3302,0,255,255,97,255,255,96,255,255,39,255,255
3303,0,255,255,97,255,255,96,255,255,0,255,255
3304,0,255,255,97,255,255,96,255,255,30,255,255
3305,0,255,255,97,255,255,96,255,255,0,255,255
3306,0,255,255,97,255,255,96,255,255,0,255,255
3307,0,255,255,97,255,255,96,255,255,0,255,255
3308,0,255,255,97,255,255,96,255,255,0,255,255
3309,0,255,255,97,255,255,96,255,255,0,255,255
3310,0,255,255,97,255,255,96,255,255,60,255,255
3311,0,255,255,97,255,255,96,255,255,60,255,255
3312,0,255,255,96,255,255,96,255,255,60,255,255
3313,0,255,255,96,255,255,96,255,255,60,255,255
3314,95,255,255,95,255,255,0,255,255,105,255,255
3315,96,255,255,96,255,255,0,255,255,105,255,255
3316,96,255,255,96,255,255,0,255,255,105,255,255
3317,96,255,255,96,255,255,0,255,255,105,255,255
3318,96,255,255,96,255,255,0,255,255,105,255,255
3319,96,255,255,96,255,255,0,255,255,105,255,255
3320,96,255,255,95,255,255,0,255,255,105,255,255
3321,96,255,255,95,255,255,0,255,255,105,255,255
3322,95,255,255,96,255,255,0,255,255,105,255,255
3323,96,255,255,95,255,255,0,255,255,105,255,255
3324,96,255,255,96,255,255,0,255,255,105,255,255
3325,96,255,255,94,255,255,0,255,255,0,255,255
3326,96,255,255,96,255,255,0,255,255,0,255,255
3327,96,255,255,96,255,255,0,255,255,105,255,255
3328,96,255,255,96,255,255,0,255,255,90,255,255
3329,96,255,255,96,255,255,0,255,255,90,255,255
3330,96,255,255,96,255,255,0,255,255,90,255,255
3331,96,255,255,96,255,255,0,255,255,90,255,255
3332,96,255,255,96,255,255,0,255,255,90,255,255
3333,96,255,255,96,255,255,0,255,255,90,255,255
3334,96,255,255,96,255,255,0,255,255,90,255,255
3335,96,255,255,96,255,255,0,255,255,90,255,255
3336,95,255,255,96,255,255,0,255,255,90,255,255
3337,96,255,255,96,255,255,0,255,255,90,255,255
3338,96,255,255,96,255,255,0,255,255,90,255,255
3339,96,255,255,96,255,255,0,255,255,90,255,255
3340,95,255,255,96,255,255,0,255,255,90,255,255
3341,95,255,255,95,255,255,0,255,255,90,255,255
3342,95,255,255,95,255,255,92,255,255,90,255,255
3343,95,255,255,95,255,255,0,255,255,90,255,255
3344,95,255,255,95,255,255,0,255,255,90,255,255
3345,95,255,255,95,255,255,0,255,255,90,255,255
3346,95,255,255,95,255,255,0,255,255,105,255,255
3347,95,255,255,95,255,255,0,255,255,105,255,255
3348,96,255,255,95,255,255,0,255,255,105,255,255
3349,95,255,255,95,255,255,0,255,255,0,255,255
3350,96,255,255,95,255,255,0,255,255,105,255,255
3351,95,255,255,95,255,255,0,255,255,105,255,255
3352,95,255,255,95,255,255,0,255,255,0,255,255
3353,95,255,255,95,255,255,0,255,255,0,255,255
3354,95,255,255,96,255,255,95,255,255,0,255,255
3355,95,255,255,96,255,255,0,255,255,90,255,255
3356,95,255,255,96,255,255,0,255,255,90,255,255
3357,95,255,255,96,255,255,0,255,255,90,255,255
3358,95,255,255,96,255,255,0,255,255,0,255,255
3359,95,255,255,96,255,255,0,255,255,90,255,255
3360,95,255,255,95,255,255,0,255,255,90,255,255
3361,95,255,255,93,255,255,0,255,255,0,255,255
3362,95,255,255,95,255,255,0,255,255,0,255,255
3363,95,255,255,94,255,255,0,255,255,0,255,255
3364,96,255,255,94,255,255,0,255,255,0,255,255
3365,97,255,255,96,255,255,0,255,255,90,255,255
3366,96,255,255,95,255,255,0,255,255,90,255,255
3367,96,255,255,96,255,255,0,255,255,0,255,255
3368,95,255,255,96,255,255,0,255,255,0,255,255
3369,96,255,255,95,255,255,0,255,255,0,255,255
3370,96,255,255,95,255,255,0,255,255,0,255,255
3371,0,255,255,95,255,255,0,255,255,0,255,255
3372,0,255,255,95,255,255,0,255,255,0,255,255
3373,0,255,255,95,255,255,0,255,255,0,255,255
3374,0,255,255,95,255,255,0,255,255,0,255,255
3375,90,255,255,95,255,255,0,255,255,0,255,255
3376,90,255,255,95,255,255,0,255,255,0,255,255
3377,90,255,255,95,255,255,0,255,255,0,255,255
3378,90,255,255,95,255,255,0,255,255,0,255,255
3379,90,255,255,95,255,255,0,255,255,90,255,255
3380,90,255,255,95,255,255,0,255,255,90,255,255
3381,90,255,255,95,255,255,0,255,255,90,255,255
3382,90,255,255,95,255,255,0,255,255,90,255,255
3383,90,255,255,95,255,255,0,255,255,90,255,255
3384,90,255,255,95,255,255,0,255,255,90,255,255
3385,90,255,255,95,255,255,0,255,255,90,255,255
3386,90,255,255,95,255,255,0,255,255,90,255,255
3387,90,255,255,95,255,255,0,255,255,0,255,255
3388,90,255,255,95,255,255,0,255,255,0,255,255
3389,90,255,255,95,255,255,0,255,255,0,255,255
3390,90,255,255,95,255,255,0,255,255,0,255,255
3391,90,255,255,95,255,255,0,255,255,0,255,255
3392,90,0,255,95,255,255,0,255,255,0,255,255
3393,90,255,255,95,255,255,0,255,255,0,255,255
3394,90,255,255,95,255,255,0,255,255,0,255,255
3395,90,255,255,96,255,255,0,255,255,0,255,255
3396,90,255,255,96,255,255,0,255,255,0,255,255
3397,90,255,255,95,255,255,0,255,255,0,255,255
3398,90,255,255,95,255,255,0,255,255,0,255,255
3399,90,255,255,96,255,255,0,255,255,0,255,255
3400,90,255,255,96,255,255,99,255,255,0,255,255
3401,90,255,255,96,255,255,0,255,255,90,255,255
3402,90,255,255,96,255,255,99,255,255,90,255,255
3403,90,255,255,95,255,255,0,255,255,90,255,255
3404,90,255,255,95,255,255,0,255,255,0,255,255
3405,90,255,255,95,255,255,0,255,255,0,255,255
3406,97,255,255,96,255,255,0,255,255,96,255,255
3407,96,255,255,96,255,255,0,255,255,96,255,255
3408,96,255,255,96,255,255,0,255,255,96,255,255
3409,97,255,255,96,255,255,0,255,255,96,255,255
3410,96,255,255,96,255,255,0,255,255,94,255,255
3411,98,255,255,96,255,255,0,255,255,96,255,255
3412,97,255,255,96,255,255,0,255,255,94,255,255
3413,96,255,255,96,255,255,0,255,255,96,255,255
3414,97,255,255,96,255,255,0,255,255,95,255,255
3415,96,255,255,96,255,255,0,255,255,96,255,255
3416,96,255,255,97,255,255,0,255,255,96,255,255
3417,97,255,255,96,255,255,0,255,255,96,255,255
3418,97,255,255,96,255,255,0,255,255,96,255,255
3419,97,255,255,95,255,255,0,255,255,96,255,255
3420,97,255,255,96,255,255,0,255,255,96,255,255
3421,97,255,255,97,255,255,0,255,255,96,255,255
3422,97,255,255,97,255,255,0,255,255,96,255,255
3423,96,255,255,95,255,255,0,255,255,96,255,255
3424,96,255,255,96,255,255,0,255,255,96,255,255
3425,97,255,255,96,255,255,0,255,255,96,255,255
3426,97,255,255,96,255,255,0,255,255,96,255,255
3427,97,255,255,96,255,255,0,255,255,95,255,255
3428,97,255,255,96,255,255,0,255,255,94,255,255
3429,97,255,255,96,255,255,0,255,255,95,255,255
3430,97,255,255,97,255,255,0,255,255,94,255,255
3431,97,255,255,97,255,255,0,255,255,94,255,255
3432,96,255,255,97,255,255,0,255,255,96,255,255
3433,95,255,255,95,255,255,97,255,255,96,255,255
3434,96,255,255,95,255,255,0,255,255,96,255,255
3435,96,255,255,97,255,255,0,255,255,96,255,255
3436,96,255,255,97,255,255,0,255,255,96,255,255
3437,96,255,255,95,255,255,0,255,255,96,255,255
3438,96,255,255,97,255,255,0,255,255,96,255,255
3439,96,255,255,96,255,255,0,255,255,95,255,255
3440,96,255,255,97,255,255,0,255,255,96,255,255
3441,95,255,255,95,255,255,0,255,255,95,255,255
3442,96,255,255,97,255,255,0,255,255,96,255,255
3443,95,255,255,97,255,255,0,255,255,95,255,255
3444,96,255,255,97,255,255,0,255,255,95,255,255
3445,95,255,255,97,255,255,0,255,255,93,255,255
3446,95,255,255,97,255,255,0,255,255,94,255,255
3447,96,255,255,97,255,255,0,255,255,94,255,255
3448,95,255,255,97,255,255,0,255,255,95,255,255
3449,96,255,255,97,255,255,0,255,255,95,255,255
3450,96,255,255,97,255,255,0,255,255,95,255,255
3451,95,255,255,96,255,255,0,255,255,96,255,255
3452,95,255,255,96,255,255,0,255,255,96,255,255
3453,96,255,255,97,255,255,0,255,255,95,255,255
3454,96,255,255,97,255,255,0,255,255,96,255,255
3455,96,255,255,97,255,255,0,255,255,96,255,255
3456,95,255,255,97,255,255,0,255,255,95,255,255
3457,95,255,255,97,255,255,0,255,255,95,255,255
3458,96,255,255,97,255,255,0,255,255,95,255,255
3459,95,255,255,97,255,255,0,255,255,95,255,255
3460,95,255,255,96,255,255,0,255,255,95,255,255
3461,96,255,255,96,255,255,0,255,255,95,255,255
3462,96,255,255,94,255,255,0,255,255,95,255,255
3463,96,255,255,94,255,255,0,255,255,95,255,255
3464,96,255,255,94,255,255,0,255,255,95,255,255
3465,96,255,255,94,255,255,0,255,255,94,255,255
3466,96,255,255,96,255,255,0,255,255,94,255,255
3467,96,255,255,96,255,255,0,255,255,94,255,255
3468,96,255,255,95,255,255,0,255,255,95,255,255
3469,96,255,255,95,255,255,0,255,255,95,255,255
3470,95,255,255,97,255,255,0,255,255,94,255,255
3471,96,255,255,97,255,255,0,255,255,95,255,255
3472,96,255,255,97,255,255,0,255,255,94,255,255
3473,95,255,255,95,255,255,0,255,255,94,255,255
3474,95,255,255,95,255,255,0,255,255,94,255,255
3475,96,255,255,97,255,255,0,255,255,94,255,255
3476,96,255,255,95,255,255,0,255,255,94,255,255
3477,95,255,255,97,255,255,0,255,255,96,255,255
3478,96,255,255,97,255,255,0,255,255,95,255,255
3479,96,255,255,96,255,255,0,255,255,95,255,255
3480,97,255,255,97,255,255,0,255,255,95,255,255
3481,96,255,255,97,255,255,0,255,255,95,255,255
3482,96,255,255,95,255,255,0,255,255,95,255,255
3483,97,255,255,97,255,255,0,255,255,95,255,255
3484,95,255,255,96,255,255,0,255,255,94,255,255
3485,95,255,255,96,255,255,0,255,255,96,255,255
3486,96,255,255,96,255,255,0,255,255,94,255,255
3487,95,255,255,97,255,255,0,255,255,96,255,255
3488,95,255,255,97,255,255,0,255,255,96,255,255
3489,97,255,255,95,255,255,0,255,255,95,255,255
3490,95,255,255,96,255,255,0,255,255,95,255,255
3491,96,255,255,95,255,255,0,255,255,95,255,255
3492,95,255,255,95,255,255,0,255,255,95,255,255
3493,96,255,255,96,255,255,0,255,255,95,255,255
3494,95,255,255,95,255,255,0,255,255,95,255,255
3495,95,255,255,95,255,255,0,255,255,95,255,255
3496,95,255,255,95,255,255,0,255,255,95,255,255
3497,97,255,255,95,255,255,0,255,255,95,255,255
3498,95,255,255,95,255,255,0,255,255,95,255,255
3499,95,255,255,95,255,255,0,255,255,95,255,255
3500,95,255,255,95,255,255,0,255,255,95,255,255
3501,95,255,255,95,255,255,0,255,255,95,255,255
3502,95,255,255,94,255,255,0,255,255,96,255,255
3503,95,255,255,94,255,255,0,255,255,96,255,255
3504,95,255,255,93,255,255,0,255,255,95,255,255
3505,96,255,255,95,255,255,0,255,255,93,255,255
3506,96,255,255,95,255,255,0,255,255,95,255,255
3507,96,255,255,95,255,255,0,255,255,95,255,255
3508,96,255,255,95,255,255,0,255,255,95,255,255
3509,96,255,255,94,255,255,0,255,255,95,255,255
3510,95,255,255,96,255,255,0,255,255,94,255,255
3511,96,255,255,95,255,255,0,255,255,94,255,255
3512,96,255,255,95,255,255,0,255,255,94,255,255
3513,96,255,255,95,255,255,0,255,255,94,255,255
3514,96,255,255,95,255,255,0,255,255,94,255,255
3515,96,255,255,95,255,255,0,255,255,95,255,255
3516,96,255,255,95,255,255,0,255,255,95,255,255
3517,96,255,255,95,255,255,0,255,255,95,255,255
3518,95,255,255,95,255,255,0,255,255,95,255,255
3519,95,255,255,95,255,255,0,255,255,95,255,255
3520,96,255,255,95,255,255,0,255,255,95,255,255
3521,96,255,255,95,255,255,0,255,255,95,255,255
3522,96,255,255,95,255,255,0,255,255,95,255,255
3523,97,255,255,94,255,255,0,255,255,94,255,255
3524,97,255,255,94,255,255,0,255,255,94,255,255
3525,97,255,255,95,255,255,0,255,255,95,255,255
3526,96,255,255,95,255,255,0,255,255,95,255,255
3527,96,255,255,95,255,255,0,255,255,95,255,255
3528,97,255,255,95,255,255,0,255,255,95,255,255
3529,97,255,255,94,255,255,0,255,255,95,255,255
3530,97,255,255,94,255,255,0,255,255,95,255,255
3531,97,255,255,94,255,255,0,255,255,94,255,255
3532,97,255,255,94,255,255,0,255,255,94,255,255
3533,97,255,255,94,255,255,0,255,255,94,255,255
3534,97,255,255,94,255,255,0,255,255,95,255,255
3535,97,255,255,94,255,255,0,255,255,94,255,255
3536,95,255,255,95,255,255,0,255,255,95,255,255
3537,94,255,255,95,255,255,0,255,255,95,255,255
3538,95,255,255,95,255,255,0,255,255,96,255,255
3539,97,255,255,95,255,255,0,255,255,96,255,255
3540,95,255,255,95,255,255,0,255,255,96,255,255
3541,95,255,255,95,255,255,0,255,255,96,255,255
3542,95,255,255,95,255,255,0,255,255,96,255,255
3543,95,255,255,95,255,255,0,255,255,96,255,255
3544,95,255,255,95,255,255,0,255,255,96,255,255
3545,95,255,255,95,255,255,0,255,255,96,255,255
3546,96,255,255,95,255,255,0,255,255,96,255,255
3547,96,255,255,95,255,255,0,255,255,96,255,255
3548,96,255,255,95,255,255,0,255,255,95,255,255
3549,94,255,255,95,255,255,0,255,255,95,255,255
3550,95,255,255,95,255,255,0,255,255,95,255,255
3551,95,255,255,95,255,255,0,255,255,95,255,255
3552,96,255,255,95,255,255,0,255,255,95,255,255
3553,96,255,255,95,255,255,0,255,255,95,255,255
3554,96,255,255,95,255,255,0,255,255,96,255,255
3555,96,255,255,95,255,255,0,255,255,95,255,255
3556,96,255,255,95,255,255,0,255,255,95,255,255
3557,96,255,255,95,255,255,0,255,255,95,255,255
3558,96,255,255,95,255,255,0,255,255,96,255,255
3559,96,255,255,94,255,255,0,255,255,96,255,255
3560,96,255,255,95,255,255,0,255,255,95,255,255
3561,96,255,255,95,255,255,0,255,255,96,255,255
3562,97,255,255,96,255,255,0,255,255,95,255,255
3563,97,255,255,96,255,255,0,255,255,93,255,255
3564,96,255,255,95,255,255,0,255,255,95,255,255
3565,96,255,255,96,255,255,92,255,255,95,255,255
3566,97,255,255,96,255,255,94,255,255,95,255,255
3567,97,255,255,95,255,255,92,255,255,96,255,255
3568,96,255,255,25,255,255,0,255,255,96,255,255
3569,96,255,255,25,255,255,0,255,255,96,255,255
3570,97,255,255,25,255,255,0,255,255,96,255,255
3571,96,255,255,25,255,255,0,255,255,96,255,255
3572,97,255,255,25,255,255,0,255,255,96,255,255
3573,95,255,255,25,255,255,0,255,255,96,255,255
3574,94,255,255,25,255,255,0,255,255,96,255,255
3575,96,255,255,0,255,255,0,255,255,94,255,255
3576,97,255,255,120,255,255,0,255,255,96,255,255
3577,97,255,255,120,255,255,0,255,255,94,255,255
3578,97,255,255,120,255,255,0,255,255,94,255,255
3579,97,255,255,120,255,255,0,255,255,94,255,255
3580,95,255,255,120,255,255,0,255,255,94,255,255
3581,95,255,255,120,255,255,0,255,255,95,255,255
3582,95,255,255,120,255,255,0,255,255,96,255,255
3583,95,255,255,132,255,255,0,255,255,95,255,255
3584,94,255,255,0,255,255,0,255,255,95,255,255
3585,96,255,255,90,255,255,0,255,255,95,255,255
3586,95,255,255,90,255,255,0,255,255,95,255,255
3587,95,255,255,0,255,255,0,255,255,95,255,255
3588,95,255,255,132,255,255,0,255,255,94,255,255
3589,95,255,255,132,255,255,0,255,255,94,255,255
3590,95,255,255,132,255,255,0,255,255,94,255,255
3591,95,255,255,132,255,255,0,255,255,95,255,255
3592,95,255,255,0,255,255,0,255,255,96,255,255
3593,94,255,255,0,255,255,0,255,255,95,255,255
3594,95,255,255,0,255,255,0,255,255,95,255,255
3595,95,255,255,0,255,255,0,255,255,95,255,255
3596,95,255,255,0,255,255,0,255,255,95,255,255
3597,95,255,255,0,255,255,0,255,255,95,255,255
3598,94,255,255,0,255,255,0,255,255,95,255,255
3599,95,255,255,0,255,255,0,255,255,94,255,255
3600,95,255,255,0,255,255,0,255,255,95,255,255
3601,95,255,255,0,255,255,0,255,255,94,255,255
3602,95,255,255,0,255,255,0,255,255,94,255,255
3603,94,255,255,0,255,255,0,255,255,95,255,255
3604,95,255,255,0,255,255,0,255,255,95,255,255
3605,95,255,255,0,255,255,0,255,255,95,255,255
3606,95,255,255,0,255,255,0,255,255,95,255,255
3607,95,255,255,0,255,255,0,255,255,95,255,255
3608,95,255,255,0,255,255,0,255,255,95,255,255
3609,95,255,255,0,255,255,0,255,255,95,255,255
3610,95,255,255,0,255,255,0,255,255,95,255,255
3611,95,255,255,0,255,255,0,255,255,95,255,255
3612,95,255,255,0,255,255,0,255,255,96,255,255
3613,95,255,255,0,255,255,0,255,255,95,255,255
3614,95,255,255,0,255,255,0,255,255,95,255,255
3615,95,255,255,0,255,255,0,255,255,95,255,255
3616,95,255,255,132,255,255,0,255,255,95,255,255
3617,95,255,255,0,255,255,0,255,255,95,255,255
3618,95,255,255,0,255,255,89,255,255,95,255,255
3619,96,255,255,0,255,255,0,255,255,95,255,255
3620,95,255,255,0,255,255,0,255,255,95,255,255
3621,95,255,255,0,255,255,0,255,255,94,255,255
3622,95,255,255,0,255,255,0,255,255,94,255,255
3623,95,255,255,0,255,255,0,255,255,95,255,255
3624,95,255,255,0,255,255,0,255,255,95,255,255
3625,95,255,255,0,255,255,0,255,255,95,255,255
3626,94,255,255,0,255,255,0,255,255,95,255,255
3627,97,255,255,0,255,255,0,255,255,95,255,255
3628,97,255,255,0,255,255,0,255,255,95,255,255
3629,97,255,255,0,255,255,0,255,255,95,255,255
3630,95,255,255,0,255,255,0,255,255,95,255,255
3631,97,255,255,0,255,255,0,255,255,95,255,255
3632,0,255,255,0,255,255,0,255,255,96,255,255
3633,0,255,255,0,255,255,0,255,255,95,255,255
3634,0,255,255,0,255,255,0,255,255,95,255,255
3635,0,255,255,0,255,255,0,255,255,95,255,255
3636,0,255,255,0,255,255,0,255,255,95,255,255
3637,0,255,255,0,255,255,0,255,255,95,255,255
3638,0,255,255,0,255,255,0,255,255,95,255,255
3639,90,255,255,0,255,255,0,255,255,95,255,255
